#OTUId,81.AVd_108,83.AVd_109,85.AVd_110,86.AVd_148,87.AVd_150,88.AVd_154,89.AVd_166,90.AVd_167,92.AVd_170,93.AVd_292,94.AVd_296,95.AVd_298,111.AVd_312,112.AVd_306,113.AVd_307,114.AVd_308,118.AVd_290
OTU_83,0.04350474201687984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029958058717795086
OTU_110,0.0,0.0,0.0,0.008082114281095934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019972039145196723
OTU_117,0.0,0.0,0.0,0.05657479996767154,0.055050922102945224,0.009505703422053232,0.0,0.0,0.0,0.0,0.022829312837683587,0.051595150055894747,0.0,0.05287088928835783,0.010792143319663286,0.0,0.0
OTU_126,0.0,0.0,0.0,0.250545542713974,0.11010184420589045,0.5513307984790875,0.0,0.0,0.006692544505420961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_147,0.008700948403375968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7508576606900123,0.0,0.017198383351964917,0.0,0.0,0.0,0.0,0.0
OTU_182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6696598432387185,1.0233038094419125,0.0,0.042296711430686265,0.10792143319663285,0.09526077637532746,0.0
OTU_20,0.0,0.0,0.0,0.04041057140547968,0.6537296999724745,0.5038022813688213,0.014408183848425906,0.0,0.0,0.0,0.6240012175633514,0.10319030011178949,2.4412134266738468,1.533255789362377,1.6404057845888194,1.5003572279114075,0.039944078290393446
OTU_47,0.017401896806751936,0.0,0.0,0.1373959427786309,0.027525461051472612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010574177857671566,0.0,0.0,0.009986019572598362
OTU_108,0.0,0.0,0.0,0.12123171421643902,0.02064409578860446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_60,0.017401896806751936,0.0,0.0,0.24246342843287805,0.02064409578860446,1.0551330798479088,0.0,0.0,0.0,0.006472910868017347,0.0,0.0,0.0,0.0,0.0,0.0,0.009986019572598362
OTU_37,0.0,0.0,0.0,0.12931382849753495,0.16515276630883569,0.19011406844106463,0.0,0.0,0.0,0.18771441517250306,0.15219541891789057,0.12898787513973686,0.12565069107880095,0.05287088928835783,0.06475285991797972,0.46439628482972134,0.0
OTU_17,0.0,0.0,0.0,0.08082114281095935,0.9496284062758051,0.8460076045627376,0.0,0.0,0.0,0.0,1.1262460999923902,0.2407773669275088,3.3746185604020824,2.146558105107328,2.341895100366933,1.9885687068349607,0.019972039145196723
OTU_145,0.0,0.0,0.0,0.250545542713974,0.16515276630883569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08975049362771495,0.06344506714602939,0.05396071659831642,0.023815194093831864,0.0
OTU_123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6240012175633514,0.45575715882707024,0.10770059235325795,0.2643544464417891,0.1402978631556227,0.10716837342224339,0.0
OTU_155,0.0,0.0,0.0,0.0,0.0,0.09505703422053231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_167,0.0,0.0,0.0,0.7354723995797301,0.8257638315441783,0.0,0.0,0.0,0.0,3.1781992361965177,0.44136671486188267,0.5761458422908247,0.12565069107880095,0.05287088928835783,0.09712928987696956,0.09526077637532746,0.0
OTU_146,0.017401896806751936,0.0,0.0,0.04041057140547968,0.10322047894302229,0.0,0.0,0.0,0.0,0.5437245129134571,0.35765923445704284,0.4729555421790352,1.2385568120624664,0.4018187585915195,0.7122814590977768,0.7382710169087878,0.009986019572598362
OTU_128,0.017401896806751936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_116,0.05220569042025581,0.0,0.0,0.04849268568657561,0.09633911368015415,0.38022813688212925,0.007204091924212953,0.009344921035417252,0.0,0.0,0.24351267026862491,0.051595150055894747,0.23335128343205888,0.17976102358041662,0.11871357651629613,0.17861395570373897,0.009986019572598362
OTU_97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_179,0.0,0.0,0.0,0.03232845712438374,0.013762730525736306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_379,0.0,0.0,0.0,0.2101349713084943,0.17891549683457197,0.009505703422053232,0.0,0.0,0.0,0.0,0.7533673236435583,1.2296844096654915,0.0,0.08459342286137253,0.043168573278653144,0.1428911645629912,0.0
OTU_139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_191,0.0,0.0,0.0,0.04041057140547968,0.006881365262868153,0.028517110266159697,0.0,0.0,0.0,0.0,0.0,0.0,0.03590019745108598,0.06344506714602939,0.05396071659831642,0.0714455822814956,0.0
OTU_150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_120,0.0,0.0,0.0,0.01616422856219187,0.006881365262868153,0.12357414448669202,0.0,0.0,0.0,0.0,0.007609770945894529,0.0,0.0,0.0,0.0,0.0,0.0
OTU_337,0.0,0.0,0.0,0.09698537137315122,0.12386457473162675,0.0,0.0,0.0,0.0,0.0,0.0,0.008599191675982458,0.03590019745108598,0.6555990271756371,1.3706022015972372,0.21433674684448678,0.0
OTU_282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053850296176628974,0.06344506714602939,0.03237642995898986,0.0357227911407478,0.009986019572598362
OTU_168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_190,0.0,0.0,0.0,0.03232845712438374,0.006881365262868153,0.07604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_178,0.0,0.0,0.0,0.0,0.0,0.03802281368821293,0.0,0.0,0.0,0.03236455434008674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_135,0.0,0.0,0.0,0.21821708558959024,0.02064409578860446,0.0,0.0,0.0,0.006692544505420961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_301,0.0,0.0,0.0,0.12123171421643902,0.027525461051472612,0.0,0.0,0.0,0.0,0.006472910868017347,0.022829312837683587,0.04299595837991229,0.0,0.0,0.0,0.0,0.0
OTU_109,0.0,0.0,0.0,0.15356017134082275,0.08257638315441784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2206067133369234,0.8353600507560537,0.9497086121303691,0.8335317932841153,0.10984621529858199
OTU_159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39490217196194577,0.48641218145289206,0.226635009712929,0.4882114789235532,0.0
OTU_470,0.0,0.0,0.0,0.04041057140547968,0.32342416735480317,1.226235741444867,0.0,0.0,0.0,0.0,0.0,0.0,0.2692514808831449,0.06344506714602939,0.043168573278653144,0.0357227911407478,0.0
OTU_1212,0.0,0.0,0.0,0.0,0.0,0.0,0.007204091924212953,0.0,0.0,0.26538934558871125,0.3196103797275702,0.10319030011178949,0.0,0.08459342286137253,0.0,0.08335317932841152,0.0
OTU_1059,0.0,0.0,0.0,0.0,0.0,0.19011406844106463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2154011847065159,0.14803849000740193,0.03237642995898986,0.9049773755656109,0.0
OTU_136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_165,0.0,0.0,0.0,0.14547805705972683,0.027525461051472612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385029617662898,0.27492862429946074,0.1402978631556227,0.15479876160990713,0.009986019572598362
OTU_25,0.017401896806751936,0.02806361085126286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009986019572598362
OTU_157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49841413683733576,0.30439083783578114,0.19778140854759652,0.0,0.0,0.0,0.0,0.0
OTU_166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01795009872554299,0.06344506714602939,0.05396071659831642,0.011907597046915932,0.0
OTU_181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24351267026862491,0.19778140854759652,0.0,0.0,0.0,0.0,0.0
OTU_237,0.0,0.0,0.0,0.0,0.0,0.12357414448669202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_196,0.008700948403375968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_134,0.008700948403375968,0.0,0.0,0.08890325709205528,0.013762730525736306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692514808831449,0.44411547002220575,0.20505072307360242,0.11907597046915933,0.06990213700818854
OTU_162,0.0,0.0,0.0,0.0,0.013762730525736306,0.13307984790874525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08459342286137253,0.043168573278653144,0.04763038818766373,0.4993009786299181
OTU_171,0.03480379361350387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_61,0.0,0.009354536950420954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4628778561719205,3.4776653222737997,0.8685183592742283,0.0,0.4018187585915195,0.0,0.35722791140747795,0.019972039145196723
OTU_81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006692544505420961,0.006472910868017347,0.0,0.0,0.12565069107880095,0.0,0.0,0.13098356751607526,0.0
OTU_236,0.0,0.0,0.0,0.008082114281095934,0.04128819157720892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_153,0.0,0.0,0.0,0.008082114281095934,0.0,0.04752851711026616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_122,0.08700948403375967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_212,0.0,0.0,0.0,0.3232845712438374,0.20644095788604458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010574177857671566,0.06475285991797972,0.011907597046915932,0.0
OTU_230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_312,0.0,0.0,0.0,0.008082114281095934,0.013762730525736306,0.0,0.0,0.0,0.0,0.0,0.030439083783578114,0.0601943417318772,0.0,0.0,0.0,0.0,0.0
OTU_43,0.0,0.037418147801683815,0.0,0.6627333710498666,1.218001651527663,0.8840304182509505,0.0,0.0,0.0,0.0,0.0,0.0,0.053850296176628974,0.4335412921645342,0.982085042089359,0.011907597046915932,0.15977631316157379
OTU_140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19785404459325776,0.07739272508384212,0.03590019745108598,0.30665115787247543,0.11871357651629613,0.30959752321981426,0.0
OTU_192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2744570095135523,0.35952204716083325,0.48564644938484786,0.8573469873779471,0.0
OTU_53,0.0,0.0,0.0,0.024246342843287805,0.07569501789154968,2.3859315589353614,0.0,0.0,0.0,0.0,0.007609770945894529,0.0,0.3590019745108598,0.4758380035952205,0.8417871789337362,0.4763038818766373,4.603555022967845
OTU_932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_184,0.0,0.0,0.0,0.06465691424876747,0.027525461051472612,0.0,0.0,0.0,0.0,0.7314389280859602,0.03804885472947264,0.15478545016768425,0.16155088852988692,0.042296711430686265,0.16188214979494928,0.16670635865682304,0.0
OTU_154,0.008700948403375968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_158,0.0,0.0,0.0,0.008082114281095934,0.013762730525736306,0.08555133079847908,0.0,0.0,0.0,0.006472910868017347,0.0,0.0,0.2154011847065159,0.0,0.0,0.0,0.0
OTU_163,0.0,0.0,0.0,0.09698537137315122,0.006881365262868153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_186,0.0,0.0,0.0,0.024246342843287805,0.06881365262868153,0.0,0.0,0.0,0.0,0.05825619781215613,0.022829312837683587,0.017198383351964917,0.053850296176628974,0.07401924500370097,0.10792143319663285,0.15479876160990713,2.1170361493908527
OTU_223,0.0,0.0,0.0,0.614240685363291,0.04816955684007707,0.009505703422053232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_106,0.0,0.0,0.0,0.0,0.0,0.019011406844106463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_129,0.0,0.0,0.0,0.0,0.006881365262868153,0.019011406844106463,0.0,0.0,0.0,0.006472910868017347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021148355715343133,0.0,0.011907597046915932,0.009986019572598362
OTU_95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010792143319663286,0.011907597046915932,0.07988815658078689
OTU_142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_820,0.0,0.0,0.0,1.236563485007678,1.5551885494082025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_112,0.10441138084051162,0.0,0.0,0.08890325709205528,0.15139003578309937,0.20912547528517111,0.0,0.0,0.0,0.0,0.0,0.0,0.7898043439238915,0.4335412921645342,0.453270019425858,0.32150512026673017,0.009986019572598362
OTU_183,0.0,0.0,0.0,0.5899943425200033,0.2958987063033306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_84,0.04350474201687984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053850296176628974,0.010574177857671566,0.0,0.011907597046915932,0.0
OTU_306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1598051898637851,0.31817009201135094,0.0,0.0,0.0,0.0,0.0
OTU_189,0.0,0.0,0.0,0.0,0.013762730525736306,0.0,0.0,0.0,0.0,0.019418732604052042,0.015219541891789057,0.017198383351964917,0.0,0.05287088928835783,0.03237642995898986,0.011907597046915932,0.0
OTU_185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010574177857671566,0.0,0.10716837342224339,0.0
OTU_138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_428,0.0,0.0,0.0,0.0,0.006881365262868153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01795009872554299,0.07401924500370097,0.010792143319663286,0.0,0.0
OTU_76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011907597046915932,2.526462951867386
OTU_127,0.4872531105890542,0.009354536950420954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053850296176628974,0.010574177857671566,0.010792143319663286,0.0,0.04993009786299181
OTU_205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07401924500370097,3.971508741636089,0.011907597046915932,1.1184341921310166
OTU_197,0.0,0.0,0.0,0.08082114281095935,0.013762730525736306,0.0,0.0,0.0,0.0,0.006472910868017347,0.0,0.0,0.053850296176628974,0.06344506714602939,0.075545003237643,0.05953798523457966,0.8488116636708608
OTU_1130,0.5046550073958062,0.0,0.0,0.01616422856219187,0.0,0.0,0.007204091924212953,0.0,0.0,0.0,0.0,0.0,0.0,0.021148355715343133,0.0,0.0,0.009986019572598362
OTU_266,0.0,0.0,0.0,0.008082114281095934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1910155997151919,0.532683966212617,0.13758706681571933,0.0,0.0,0.0,0.0,0.0
OTU_143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_464,0.0,0.0,0.0,0.22629919987068617,0.12386457473162675,0.07604562737642585,0.0,0.009344921035417252,0.0,0.0,0.0,0.0,0.0,0.0,0.010792143319663286,0.0,0.009986019572598362
OTU_265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_96,0.008700948403375968,0.0,0.0,1.3093025135375413,1.121662537847509,0.0,0.007204091924212953,0.0,0.0,0.0,0.0,0.0,0.46670256686411776,0.6450248493179656,0.46406216274552126,0.5477494641581329,0.029958058717795086
OTU_219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01795009872554299,0.021148355715343133,0.4316857327865314,0.0,0.5492310764929099
OTU_249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008599191675982458,0.0,0.021148355715343133,0.7122814590977768,0.0,0.1897343718793689
OTU_161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_509,0.008700948403375968,0.0,0.0,0.12123171421643902,0.061932287365813375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01795009872554299,0.0,0.0,0.0,0.009986019572598362
OTU_240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17976102358041662,3.71249730196417,0.0,0.6091471939285001
OTU_173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05287088928835783,3.895963738398446,0.0,0.9187138006790493
OTU_202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031722533573014695,2.4714008202028923,0.0,0.5891751547833034
OTU_227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021148355715343133,1.0360457586876755,0.0,0.3495106850409427
OTU_238,0.0,0.0,0.0,0.1373959427786309,0.48857693366363886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
